created_at;full_text_en;label;;;;;;;
06/04/2025;Yemen reports 6 deaths in US air strikes Netanyahu orders new attacks on besieged Gaza as Tel Aviv's genocidal war on the blockaded enclave enters its 548th day Follow our live coverage https://t.co/L2ytATrbL4;n;;;;;;;
19/01/2025;Israel's PM Netanyahu says Gaza ceasefire delayed until Hamas provides a list of hostages to be freed https://t.co/OfIxN0zf1t;n;;;;;;;
14/02/2025;Hamas names three hostages to be released from Gaza on Saturday including US Russian and Argentinian dual nationals https://t.co/Pa01IsPMu9;n;;;;;;;
11/02/2025;Israel will end the Gaza ceasefire if Hamas does not release hostages on Saturday PM Benjamin Netanyahu says Follow live: https://t.co/u4Kc7upPSP;n;;;;;;;
06/04/2025;@whataboutyas @RTTHshow They didn't slaughter mainly children ages 0-9 in Afghanistan anywhere near Gaza. You are making things up.;n;;;;;;;
06/04/2025;@whataboutyas @RTTHshow Im comparing Oct 7 footage to Gaza war footage. Duh;n;;;;;;;
18/03/2025;Over the past two months the Zionist state of Israel has continually violated the provisions of the ceasefire agreement acting with impunity and the full backing of the imperialist Western world. Now the Zionist entity is continuing the genocidal bombardment of the Gaza Strip;n;;;;;;;
06/04/2025;The IDF changes it's story https://t.co/Xftu0SfHnR;n;;;;;;;
06/04/2025;Thousands of protesters gathered today near the Israeli consulate in Istanbul Turkey demanding an end to the ongoing Israeli genocide against Palestinians in Gaza. https://t.co/BhyOFSQB2h Telegram: https://t.co/SlU5nFVwkX X: https://t.co/GqHITMxE9L https://t.co/LhGGFN5qBv;n;;;;;;;
30/01/2025;Two more Israeli hostages and five foreign nationals handed over to Red Cross in Gaza Israel's military says - follow live https://t.co/tZh1pZMW2M;n;;;;;;;
06/04/2025;The Israeli Air Force carried out a precision-airstrike earlier on the central Gaza Strip targeting a Hamas rocket launcher that fired 10 projectiles last night against the cities of Ashdod and Ashkelon in the south of Israel thankfully not resulting in any serious injuries. https://t.co/xpS6VBcuJ9;n;;;;;;;
25/01/2025;Four female Israeli soldiers held in Gaza handed to Red Cross in second hostage release of ceasefire deal https://t.co/xwBQFsbMgx;n;;;;;;;
06/04/2025;President Macron's 48-hour Cairo visit includes talks on Gaza a summit with Jordan's King Abdullah and a visit to the Grand Egyptian Museum ⤵️ https://t.co/IH294QgUyk;n;;;;;;;
05/02/2025;President Trump suggests the US could take over Gaza in joint news conference with Israeli PM Netanyahu Follow live https://t.co/ssAr2J4KNP;n;;;;;;;
19/01/2025;Ceasefire goes into force in Gaza after delay over list of first Israeli hostages to be freed by Hamas https://t.co/5cMdbVn0Cz;n;;;;;;;
27/01/2025;Thousands of Palestinians begin returning to north Gaza after deal is reached to free Israeli hostages - follow live https://t.co/DVh939uXOD;n;;;;;;;
06/04/2025;Breaking | A devastating airstrike by Israeli forces has targeted a journalists' tent near Nasser Hospital in Khan Younis southern Gaza resulting in multiple deaths and injuries https://t.co/mGajcToILk;n;;;;;;;
06/04/2025;#Gaza ceasefire collapse: UNRWA https://t.co/oTznlEFLlr;n;;;;;;;
30/01/2025;First of three Israeli hostages to be released by Hamas on Thursday handed over to Red Cross in Gaza - follow live https://t.co/zgpnSNUKnA;n;;;;;;;
19/01/2025;Photo shows British-Israeli hostage Emily Damari reunited with her mother for the first time since being released from Gaza - follow live: https://t.co/D8SG2uK5eK;n;;;;;;;
04/04/2025;@alex_oren98975 It's your luck day. The total footage from Oct 7 is around 0.02% of the total footage we collected in total from Gaza. I know because I submitted it to the ICC in full. Here's 80 000 raw videos of mostly children and women being killed by ;n;;;;;;;
06/04/2025;@Beehiveursel Because the PCRS isn't a British NGO and even if it was Gaza is not considered behind enemy lines it's just a city.;n;;;;;;;
19/01/2025;Hamas releases names of three Israeli hostages to be released after delay postponed start of Gaza ceasefire https://t.co/76iIp2msDD;n;;;;;;;
06/04/2025;Another Palestinian journalist killed in Israeli airstrike in Khan Yunis southern Gaza https://t.co/OFM0TIeZa1;n;;;;;;;
06/04/2025;I suspect Ukraine Yemen and Gaza could be drawn out for this reason. A prolonged war is the ultimate Keynesian stimulus package. Especially in Yemen and Gaza. It is prolonging suffering to show strength maintain a strategic advantage and keep economies from failing.;n;;;;;;;
06/04/2025;Israeli fighter jets launch a series of airstrikes targeting the northern areas of Deir Al-Balah city central Gaza Strip following the launch of 10 rockets from there. #HamasNazis;n;;;;;;;
06/04/2025;@Beehiveursel Why not? Churches in Gaza have tons of crosses and Palestinian Christians have no problem. Wtf are you talking about?;c;;;;;;;
06/04/2025;@Beehiveursel Oh then the answer is because they operate many offices hospitals and musical outposts in Gaza. As does the UN. This is normal stuff they rescue people everyday;n;;;;;;;
06/04/2025;@mr_mrmt085 @jacksonhinklle @MrMrmt Jackson Hinkle likely believes Netanyahu belongs in prison due to an ICC arrest warrant issued in Nov 2024 for alleged war crimes and crimes against humanity in Gaza like starvation as a warfare method and murder. Hinkl;n;;;;;;;
06/04/2025;@seqrity9 Nope Israel https://t.co/Xftu0SfHnR;n;;;;;;;
06/04/2025;We had prepared a beautiful room for him a warm bed a home filled with safety and calm. Instead he was born into a life of exile ️ Opinion by Shaimaa al-Durra https://t.co/xhKhWz0kea;n;;;;;;;
06/04/2025;Breaking | A journalist was killed and several others were injured after an Israeli airstrike hit a tent at Nasser Hospital in Khan Younis southern Gaza https://t.co/xHlhnVGPTS;n;;;;;;;
06/04/2025;@lautarivier @PhilPh62467 @ChantalCla40959 Not even the IDF claims that. You lie https://t.co/Xftu0Sgfdp;c;;;;;;;
06/04/2025;@BryceMonzon @mujahid_gaza24 @Sherko8827 @DostoNeko No this has been thoroughly investigated and even Israel admits it https://t.co/Xftu0Sgfdp;n;;;;;;;
06/04/2025;@majerve92 @hipdude88 @EYakoby @YisraelOfficial If we didn t exclude those who left Gaza the population wouldn t drop by 160k since Oct 7 2023. With ~55k births and ~55k deaths it d stay near 2.2M not 2.1M. Emigration (100k) drives the big decline without;n;;;;;;;
06/04/2025;@dragonball1488 @gghamari Israel s inclusion as a terrorist group is unconventional as it s a state not a non-state actor like those I listed. The genocide debate in Gaza is polarizing some like Amnesty see evidence;p;;;;;;;
06/04/2025;@JeanloLOUIS @SilentlySirs Based on my analysis the claim about General John Pagri's death in Gaza appears to be fake news. There's no record of him or a Special Tasks Battalion in the U.S. Army and no credible sources confirm this event. The image's wate;n;;;;;;;
06/04/2025;Palestinian militant group Hamas said it fired a barrage of rockets at cities in Israel's south on Sunday in response to Israeli massacres of civilians in Gaza. Click the photo to read more: https://t.co/i0DJyc7hvn;n;;;;;;;
04/11/2023;do what u can as simple as pray. dont stop talking about this genocide braw! https://t.co/P7npbQg9J4;c;;;;;;;
06/04/2025;Dear World It s not the Rwanda genocide. It s the Genocide Against the Tutsi. Words matter. Truth matters. Please get it right and help us protect the memory and dignity of the victims. #Kwibuka31 #SayTheRightName https://t.co/CEzRtxDf1f;c;;;;;;;
29/10/2024;#AniesBacaBuku A Diary of Genocide https://t.co/2lulK4xVx5;n;;;;;;;
06/04/2025;Amazing vocals! Song about the genocide of the Pontiac Greeks by the Ottoman Turks. https://t.co/nheiQHUHRX;n;;;;;;;
06/04/2025;I from Malaysia along with my Uyghur brothers boycott Shein Temu Chinese products and any products that support genocide and slavery against Uyghur Muslims. Boycott American Products (owned by Zionist Jeews) is good but don't forget to boycott Chinese Products.;c;;;;;;;
24/11/2024;GENOCIDE PELOSI YOU HAVE BLOOD ON YOUR HANDS. US AND SF STATE STUDENTS SAY NO AIPAC-FUNDED AWARD CEREMONY FOR NANCY PELOSI. On November 21st and as part of the international call to action USFCA SJP and SFSU GUPS held a picket line at the Hyatt Regency in protest of USFCA https://t.co/Ui2SnjdxA6;c;;;;;;;
06/04/2025;🇺🇲 ️End Times Dystopia️ fueling anti-Christ ️End Times Genocide️ in ️The Holy Land️ https://t.co/6GWnmu1mR4;n;;;;;;;
06/04/2025;Genocide is the industry of Israel;c;;;;;;;
06/04/2025;Hats off to the most courageous Engineer #IbtihalAboussad #Billgates_supports_genocide Shame on you @mustafasuleyman https://t.co/0FNt8yAIZU;c;;;;;;;
06/04/2025;As we honor the lives lost in the 1994 genocide against the Tutsi let s commit to remembering and building a future rooted in unity and peace. #Remember #Unite #Renew #Kwibuka31 https://t.co/g86GSkmcqq;n;;;;;;;
06/04/2025;It is not anti-Catholic to hold the state of Canada to account for its genocide of Indigenous peoples and it's not anti-semitic to hold the state of Israel for the genocide of Palestinians. All states around the world must follow international human rights laws. It doesn't https://t.co/3cuG7vTQtu;c;;;;;;;
06/04/2025;i am considering purchasing a rickenbacker even though every bassist who's ever played a rickenbacker has not enjoyed playing a rickebacker;n;;;;;;;
06/04/2025;Rwandan genocide: thousands dead. Kagame's role controversial. Involved in DRC wars (millions dead). Kagame's responsibility in the Great Lakes killings: open question. #Rwanda #DRC #GreatLakes @POTUS @PaulKagame @UN @hrw @CNN @France24_fr @RealAlexJones;n;;;;;;;
06/04/2025;Let hope be your guiding light inspiring you to build a brighter future for our nation and generations to come.Embrace the journey from the darkness of the Genocide against the Tutsi 1994 in Rwanda 🇷🇼 to the light of a new beginning filled with hope and promise. https://t.co/WQVikHLg4B;n;;;;;;;
06/04/2025;Tel Aviv and Berlin - a perfect match based on our common values of barbarity and genocide. https://t.co/dzOsJRTqO7;n;;;;;;;
06/04/2025;I just signed a @theactionnet petition: Microsoft: End Complicity in Apartheid and Genocide. Sign here: https://t.co/JHbUccuMbN;c;;;;;;;
06/04/2025;As we remember the Genocide against the Tutsis in Rwanda we join our voices together to say: Never Again Must Mean Never Again! #Kwibuka31 #VisitRwanda https://t.co/wqjDq74o44;n;;;;;;;
06/04/2025;As we mark Kwibuka31 we remember the over one million innocent lives lost during the Genocide against the Tutsi. To all survivors your strength courage and resilience inspire us every day.;n;;;;;;;
06/04/2025;Mitdash Stands together with the Rwandan Community to commemorate the 1994 Tutsi Genocide. Remember We Build # Remembrance31 #mitdash https://t.co/TO4HNNTQ5N;n;;;;;;;
06/04/2025;Gaza: Genocide in the Age of Artificial Intelligence and Global Surveillance https://t.co/FyqcSTaZpb via @PalestineChron;n;;;;;;;
06/04/2025;Today we remember 31 years since the genocide against the Tutsi in Rwanda. We honour the victims stand with the survivors and commit to fighting hate in all its forms. #Kwibuka31 #RememberUniteRenew https://t.co/Tq9BZXsjpV;n;;;;;;;
06/04/2025;Today marks 31 years since the 1994 Genocide against the Tutsi. As we begin the official commemoration week we honor the memory of the victims and reaffirm our commitment to remembrance unity and renewal. Turibuka Twiyubaka! #Kwibuka31 🇷🇼️#WeLoveYouRwanda https://t.co/ung3bQuweQ;n;;;;;;;
06/04/2025;TRUMP: Lebanese Hezbollah &amp;n;;;;;;;
06/04/2025;#Genocide #Gaza #Israel #GazaHolocaust #IDF #stockmarketcrash #bbtvi #IsraelTerroristState This is a human being being burned in front of the world. The ones who burned him were the Jews. https://t.co/oGXxzcZ6GC;c;;;;;;;
06/04/2025;They are spineless selfish greedy maggots afraid to stand up for Auschwitz camp of Gaza daily slaughter of civilians. You re also accomplice in this genocide may be dreaming to enjoy the future riviera planned by the orange clown on the graves of Palestinians shame on you;c;;;;;;;
06/04/2025;&gt;n;;;;;;;
06/04/2025;Who says genocide has to be depressing?;p;;;;;;;
06/04/2025;After the laurea honoris causa in Hungary genocide criminal cross Italy 🇮🇹 France 🇫🇷 and arrive in 🇺🇸 a HELL of welcome with bloody carpets ‼️ #USA wake up‼️ https://t.co/5iGltqmdQr;n;;;;;;;
06/04/2025;Very brave Microsoft engineer Ibtehal Abu Saad disrupted the company s 50th anniversary accusing AI chief Mustafa Suleyman and Microsoft of aiding Israel s genocide in Gaza through tech and military contracts. https://t.co/93X9s9Dp1F;n;;;;;;;
06/04/2025;Today marks 31 years since the 1994 Genocide against the Tutsi. Remember Unite Renew #Kwibuka31 https://t.co/zIDbLoO4ci;n;;;;;;;
06/04/2025;X is deleting pro-Gaza accounts. Muslims are being brutally killed before our eyes. Innocent kids with dreams &amp;c;;;;;;;
06/04/2025;Beshear is the only one of those that I would approve of running and even then only if Pete Buttigieg stays out. Nominating a woman again is risky and Newsom is an ignorant person that stands for nothing while Shapiro supports genocide in the West Bank.;n;;;;;;;
