created_at,full_text_en
2025-04-06,Remember when invading Rafah was Biden s red line ?
2024-05-11,POPULAR UNIVERSITY FOR GAZA  DISPATCH (5/10/2024) Images from Rafah and across occupied Palestine flood our screens with fresh horror mangled babies bodies crushed under concrete some vaporized by US-made bombs. (1/8)
2024-05-08,Tonight students and community members across Turtle Island are holding the line and defending their encampments from riot police Encampments need strong numbers and community support from 9pm-6am when raids are more likely to take place ALL OUT FOR RAFAH!
2025-04-06,A newly obtained video verified and published by The NY Times appears to contradict the Israeli military s account of a deadly shooting of Palestine RedCrescentSociety aid workers near Rafah in Gaza raising calls for accountability.
2025-04-06,BREAKING: Israel has turned Rafah into a human slaughter house.
2025-04-06,Note: for the first time the entire area of Rafah is marked as a Buffer Zone .
2025-04-06,From Egypt's official SIS In other words the Rafah crossing is open from Egypt but closed from the other side by Israel Honestly I am waiting to see what Macron says when he sees the trucks stretching from Rafah to Al Arish two different cities
2025-04-06,Contact  immediately if you can help provide a tent for a family of 8 in Rafah.
2025-04-06,1/ Hamas: The horrific crime committed by the fascist occupation army in targeting a group of children playing on Al-Nakhil Street in the Al-Tuffah neighborhood east of Gaza City the martyrdom of eight children and the continuous massacres in Rafah Khan Younis 2
2025-04-06,Finally close to 70%
2025-04-06,What happened to the medics in Rafah is not an isolated incident it is part of a systematic targeting of PRCS staff and volunteers in the Gaza Strip.
2025-04-06,Breaking|| Israeli occupation fighter jets have been blowing up entire residential buildings and neighborhoods across several areas in Rafah City southern Gaza Strip.
2025-04-06,Will anyone face justice for the Rafah ambulance convoy attack?
2025-04-06,Israel has destroyed 90% of southern Gaza's Rafah since October 2023 local authorities say as Palestinians call a general strike on Monday demanding an end to the war Follow our live coverage
2025-04-06,An israeli airstrike targeted Rafah South of Gaza.
2025-04-06,Israeli Military Revises Initial Narrative On Gaza Aid Worker Killings     Israel Gaza Rafah
2025-04-06,Rafah was Genocide Joe s red line. It was just declared wiped off the map by Israel. None of what Trump is doing in Palestine would be possible without Joe and Kamala s unwavering support and complicity. Different colors same monster.
2025-04-06,Egypt closes Rafah crossing gate on the Egyptian side with a long concrete wall.
2025-04-06,Documented Rafah medic massacre exposes Israeli war crime cover-up
2025-04-01,No the rafah border is closed and the red cross has confirmed it cannot even get cancer patients out. You are lying and we can all see it
2025-04-06,Prime Minister Benjamin Netanyahu announced the new Morag Corridor and suggested it would cut off the southern city of Rafah which Israel had ordered evacuated from the rest of Gaza.
2025-04-06,BREAKING Egypt closed the Rafah crossing gate on the Egyptian side with a long concrete wall
2025-04-06,Truly fuck Egypt wow Israel is trying to negotiate in good faith to open Rafah to let out Gazans that want to leave and Egypt responds by putting up concrete barriers?!
2025-04-06,Egypt closes Rafah crossing gate from the Egyptian side with a long concrete wall.
2025-04-06,There is video evidence that Israel lied about its massacre of medical and emergency personnel. They were not advancing suspiciously and their lights were on. Israel walks back its account of the killing of 15 medics in Gaza
2025-04-06,National Resistance Brigades (Martyr Omar Al-Qasim Forces): Our fighters seized an advanced zionist drone of the type Mavic 3 Classic while it was carrying out intelligence missions in the Al-Jeneina neighborhood east of Rafah in the southern Gaza Strip.
2025-04-06,Director of Medical Supply at the Civil Defense in Gaza: We do not have any ambulances in Rafah and the central region. We cannot find water to fill firefighting vehicles.
2025-04-06,National Resistance Brigades (Martyr Omar Al-Qasim Forces): Our fighters seized an advanced zionist drone of the type Mavic 3 Classic while it was carrying out intelligence missions in the Al-Jeneina neighborhood east of Rafah in the southern Gaza Strip. DFLP
2025-04-06,Israel s military has provided new details that changed its initial account of the killing of 15 emergency workers near the southern Gaza city of Rafah last month.
2025-04-06,What's wrong? What's the reason? The Egyptian army is closing the gates of the Rafah crossing on the Egyptian side... with a tall concrete wall for the time being.
2025-04-06,We hear you Hind and we see what they're doing. israel are trying to erase the southern Gaza Strip like they are trying to erase the north. Also further isolating Gaza from Egypt and the Rafah crossing. Read more below
2024-05-08,More importantly students should understand that getting suspended for escalating for Rafah is a) Honorable b) Nothing in comparison to the experience of students in Gaza where the IOF has destroyed every single university
2025-04-06,90% of Rafah s residential neighborhoods destroyed by Israel Gaza authorities say
2025-04-06,TEN THOUSAND pro-Palestine anti-mass murder demonstrators in Olympia WA -- home of the late peacemaker Rachel Corrie (killed by Israel) and twin city with Rafah. Thank you OLYMPIA!
2025-04-06,Egypt is amassing tanks along the Rafah border with Gaza!
2025-04-06,The bombing is violent and Rafah is completely destroyed. We are really dying every minute and no one wants us to live in peace and security.
2025-04-06,-Apparently due to the explosion in Tel-Aviv is due to IDF operations in the northern Gaza Strip and Rafah Gaza Israel Hamas Telaviv
2025-04-06,Breaking | Israeli occupation artillery intensively shells the northeastern areas of Rafah city southern Gaza Strip.
2025-04-06,Rafah is being cut off from the rest of Gaza  via
2025-04-06,Israeli Prime Minister Benjamin Netanyahu announced the new Morag Corridor on Wednesday and suggested it would cut off the southern city of Rafah which Israel had ordered evacuated from the rest of Gaza.
2025-04-06,Breaking | Israeli occupation forces detonate residential blocks in the north of Rafah city southern Gaza Strip.
2025-04-06,They are bombing Rafah with new terrifying missiles and we in Khan Yunis are terrified by their sound. Scary thoughts come to our minds about what if we are next. Please I ask the world to stop this genocide. We are human beings
2025-04-06,- Israeli airstrikes on the roads connecting Khan Yunis to Rafah southern Gaza Strip.
2025-04-06,Government Media Office in Gaza has issued a damning statement declaring Rafah has been Wiped off The Map ...
2025-04-06,Israel plans to cut off Rafah from rest of Gaza by establishing new corridor
2025-04-06,Breaking Israeli occupation forces detonate residential blocks in the north of Rafah city southern Gaza Strip. Gaza Palestine
2025-04-06,Egypt closes Rafah crossing gate on the Egyptian side with a long concrete wall.
2025-04-06,Gaza bleeds: At least 37 Palestinians including 9 children killed in Israeli strikes as ground assault on Shujaiya enters day 3 GazaUnderAttack Shujaiya Rafah
2025-04-06,The Muslim World League has condemned Israeli airstrikes that hit a Saudi cultural facility and a school in the southern Gaza city of Rafah
2025-04-06,The Israeli occupation destroyed 90% of the residential neighborhoods in Rafah -  The Government Media Office in the Gaza Strip said on Sunday that the Israeli army had destroyed an area of 12 000 square meters in Rafah in the southern Gaza Strip
