created_at;full_text_en;label;
06/04/2025;As far as I am concerned anyone who supports Hamas is a member of Hamas and willingly puts themselves in harm's way and must understand the potential outcomes for that association.;p;
06/04/2025;@WhiteHouse We keep saying it and won't stop till @IlhanMN is thrown out. Hamas loving Somali Pirate https://t.co/7SX7OxOObY;p;
06/04/2025;@shitposts_mp4 Most crazy shit about Hamas has either been disproven or have no proof and most fukd up sht about idf soldiers just keeps getting more proof. Truly evil vile teerorist state of monsters. Less than 1% of Israelis are not zionist.;p;
06/04/2025;@HilzFuld The Hamas maniacal playbook: Fvck around &gt;p;
06/04/2025;Hamas admits it lied to the world about how many children and civilians died in Gaza - New York Post #SmartNews https://t.co/95r36a1Bbe;p;
06/04/2025;@WhiteHouse @IlhanMN and her sister that s a little terrorist hamas supporter at Columbia University;p;
06/04/2025;@MbalulaFikile A MK lion you say. Lions are brave noble creatures. MK targeted the white civilians. Too cowardly to take on the uniformed peace keepers. MK like Hamas hid behind women and children. Hamas like MK attacked the civilians of Israel. Fikele yo;p;
06/04/2025;IRAN. FUNDED. OCTOBER 7. Not figuratively. LITERALLY. Hamas went crawling to the Ayatollah s regime with a request for $500 MILLION to wipe Israel off the map and Iran said: Yes. This isn t funding terror. This is an act of war. Iran must be dealt with. The head of the https://t.co/6gnw0L63Bn;p;
06/04/2025;@theJagmeetSingh Liberals should be dropping all these hamas supporters you jagmeet should be dropping your entire caucus for the same reason. https://t.co/5nRmB0TlGe;p;
06/04/2025;@JewsFightBack Yes. And keep in mind that the elite Hamas fighters trained in Afghanistan at the NATO bases that are now terrorist training camps. The Jihad Bros stick together! As such it s western civilization vs. the radicals https://t.co/Gnd0RwqioG;p;
06/04/2025;@LauraLoomer Supporters of Hamas and Antifa should be arrested and prosecuted for supporting terrorism.;p;
06/04/2025;@Ahbleza45 @amyjc92 @Bizarro_Videos @DisrespectedThe Trump#45 s UN Ambassador @NikkiHaley oversaw billions of Hamas funding to build underground military bases &amp;p;
06/04/2025;@IhabHassane @aziz0nomics Willfully corrupt blind troll you are. Would you actually like to act like a real human being? Then call for Hamas to surrender and for all of our hostages to be released. If you can't or won't do it then you are Hamas and you de;p;
06/04/2025;#Hamas is a #Traitor to all #Palestinians and a #Collaborator of #Netanyahu and #Israel s messianic #Fascists;p;
06/04/2025;@Yemenimilitary And just like that I completely lost all sympathy for Gaza. Israel has every right to bomb away until Hamas surrenders.;p;
05/04/2025;@skiwithg3st @DostoNeko Yup Hamas owns all the media and it's a massive psyop https://t.co/RfJ4gPuCxL;p;
04/04/2025;@vishalsingh_oo1 @argfootball2025 No no we are strictly anti Israel. Hamas can go fuck itself for all we care.;p;
06/04/2025;Yes and the @StateDept needs to also ban them from coming here! No Hamas supporters from @Keir_Starmer stan!;p;
04/04/2025;@Jonno2222 Fuck Hamas couldn't care less about them. Why won't you answer my simple question?;p;
06/04/2025;He is a lost person : Hisham al-Sayed Israeli Bedouin has been unable to communicate since his release from Hamas captivity. The mental and physical condition of Hisham al-Sayed a schizophrenic who crossed the border into Gaza and was held captive by Hamas for ten years has https://t.co/aQoEjmr4dP;p;
06/04/2025;@Rally4Gaza @GozukaraFurkan yes Hamas is The most barbaric evil satanic group of subhumans;p;
06/04/2025;@atRachelGilmore The only aid UNWRA provides is to Hamas;p;
06/04/2025;@GeorgeElGrey @DeGewone @VeronicaTalbot9 @Kaxi3D @Osint613 @DrewPavlou @IDF Blah blah blah Hamas needs to surrender and release the hostages. This is all on them.;p;
06/04/2025;@santafeez Funny. Hamas did not hide what happened on Oct/07 yet you are defending them;p;
06/04/2025;Israel attacked by hamas again. You would have thought by now that with recent escalations....hostages still at stake and people dying......that this eould be knocked on the head. However here we are yet again with a tit for tat episode. https://t.co/loWvDRDIWY;p;
06/04/2025;Israel says everyone with lungs is Hamas!;p;
06/04/2025;@LLyakobi17 @ZachLewis3187 @TMasudin @BrandeisU It is a war started by Hamas. People die in war. Hamas shouldn't have started this war. I'm using simple sentences so that you can understand.;p;
06/04/2025;@JewsFightBack He says whatever the crowd he is in front of wants to hear. Why hasn t he cracked down on any of these terrorists having illegal and violent protests on our streets and campuses? He has done nothing to stop the Hamas terrorists we have righ;p;
06/04/2025;@AlanRMacLeod @nytimes Israel didn t just attack Gaza as we can see before the 7th October Gaza was Rafa was still standing before the 7th October in Gaza people were celebrating laughing having fun on a beach what ever Gaza Hamas did on the 7th definitel;p;
06/04/2025;So basically the medics were in fact Hamas.;p;
06/04/2025;He's right it wasnt an ambulance. It was a Hamas Uber.;p;
06/04/2025;@ousmannoor Hamas stated that there was no genocide and that there are 60k more Palestinians now that when the war started a genocide where afterwards you end up with more Arabs than when you started even Hamas has stated there was no genocide and these l;p;
06/04/2025;@Panchitodeoggun @root_xsf Hamas has killed less than 50 children in 20 years of war. This shows remarkable restraint. Israel is at 25 000 in 6 months Math is hard;p;
06/04/2025;@Witkacy101 You had me and I agreebwith everything you say about my beloved country until you stated you were a supporter of Palestine which is the same as being a Hamas supporter. I've been to Gaza. You don't know these people. They are terrorists or the;p;
06/04/2025;Hamas is a death-cut which seek to sacrify Gaza on the alter of causing minor damage to Israel. Now they have destroyed Deir al-Balah because the fired rockets on Israel from there. Time for the people of Gaza to remove Hamas from power return the hostages and end this;p;
06/04/2025;People like Mehdi Hasan and Glenn Greenwald insist these massive rallies are simply pro-Palestinian and have nothing to do with supporting terrorism. So why did thousands gather outside the Nova Exhibition in NYC waving Hamas and Hezbollah flags? https://t.co/ZUKlII3lXo;p;
06/04/2025;An important reminder that Pod Save America had no problem platforming the virulent anti-Semitic lunatic Hasan Piker. And rather than asking him about any of these vile statements he s made towards Jews they simply joined forces to condemn Israel - without a peep about Hamas or;p;
05/04/2025;@suanchinfoo Couldn't care less about Hamas I'm more fascinated with Nazis like you;p;
04/04/2025;@ramendik @beckyzoole Israel funded Hamas and got caught doing it;p;
06/04/2025;@VividProwess Hamas really is trying to get Gaza completely flattened huh?;p;
04/04/2025;@alex_oren98975 What does Hamas have to do with Israel mainly killing chicken ages 0-9 and young females though? Isn't it weird to focus on them and not the ones committing a genocide? Logically speaking;p;
06/04/2025;@RodgersTed @VerminusM While Hamas may have fired more rockets (~34 776) in the current conflict than Nazi Germany did (~11 592) in WWII their total destructive force is far less. Germany's V-1 and V-2 rockets had warheads of 850-910 kg totaling ~10M kg o;p;
04/04/2025;@johnny4peace @owenjonesjourno Do you hate Hamas for the hordes of Israelis laughing at the dead children too?;p;
06/04/2025;Canada's Frau Eva Braun @melaniejoly is a neo-Nazi a Hamas Terror Supporter wants Jews dead and is a diabolical supporter of everything evil in this world.;p;
06/04/2025;Once again @CherylWroteIt debunks a New York Times story of a bogus war crime attributed to the IDF. If there was any war crime it was on Hamas for using ambulances to ferry combatants.;p;
06/04/2025;@brianlilley So being against a genocide makes you pro Hamas? So you are pro genocide?;p;
06/04/2025;@Jordmcl1 @doctor_rahmeh @OmarHamadD Why do you side with Hamas? How can anyone sympathise with monsters? Is it just because you hate Israel so much you support anyone else who does? I am disgusted by the massive support I've seen for Hamas since October ;p;
06/04/2025;@CherylWroteIt Such an excellent breakdown. I ve been following this insane story . Understanding that Hamas has transported utilizing @Palestine_UN Red Cross vehicles has not been covered by Canadian (or any) traditional media.;p;
06/04/2025;@krok_o_dyle @chadutanun @gghamari The October 2023 Hamas attack and March 2025 Israeli strikes are separate military events distinct in timing and immediate triggers with a ceasefire in between. However they re linked by the ongoing conflict especially t;p;
06/04/2025;@Zwitter81 @gghamari An AI made by the Islamic community might list terrorist groups differently likely including universally condemned ones like ISIS and Al-Qaeda while possibly excluding groups like Hezbollah or Hamas seen as resistance movements in som;p;
06/04/2025;Vancouverites Stand with Israel #we_stand_with_israel #free_israeli_hostages #Javid Shah_Merz_Geth_Iran https://t.co/fwx2f7elc;p;
15/07/2024;There isn t one. Palestine doesn t exist. https://t.co/syz7kuS7PR;p;
28/08/2024;🇯🇴WEEKLY REMINDER🇯🇴 A Palestinian state already exists. It s called Jordan. https://t.co/zkPIeLjKkB;p;
02/06/2024;@SuppressedNws Palestine (אי) = Palestine land of Israel. Or as you can see here arabs were siding with nazis to boycott the ZIONIST good of palestine Thank you for proving that palestine always jewish. https://t.co/S11vpkEV61;p;
15/09/2024;Peel back as many years as you want. Israel has always been Israel Palestine has never existed. https://t.co/AB4Bt22uXK;p;
15/10/2023;It is the states in which this photo could never be taken that could prevent peace between Israel and Palestine for decades. #Istandwithisrael to the only country far and wide in the Middle East in which all people can live and love as they want. https://t.co/mbkmpw0vtc;p;
24/04/2024;#StopArmingIsrael from emergency Passover in Pittsburgh University the UK. https://t.co/XT8u0Z3Cch;p;
06/04/2025;ISRAEL DID NOT START THE WAR GAZAN PALESTINIANS DID.;p;
06/04/2025;I will pray for President Trump and Alex Jones Gods will be done they remain blessed. It is simple love the Jews and bless Jews. As I am Armenian you might say why has God not destroyed Azerbaijan? Its because Azerbaijan helps Israel and Armenians help Iran @RealAlexJones @potus;p;
06/04/2025;May God be with those VERY FEW REAL CHRISTIANS who stand with the Jews and Israel. https://t.co/tQbEmscZxB;p;
06/04/2025;Welcome to West Israel Mr. Mileikowsky.;p;
15/06/2024;How many times do I have to say this? Palestine doesn't exist. Israel has never lost a war and doesn't plan to lose. Fuck Hamas.;p;
30/09/2024;We in Israel are dealing with death every day and Western politicians allow themselves to talk about a two-state solution The barbarians are firing rockets at Israel from all sides No state called Palestine will ever be established https://t.co/mxrxxcUJES;p;
16/11/2023;Israel dominates Palstina and will not leave one if you want to be part of these terrorist groups ️️ https://t.co/za0obqk1o3;p;
05/01/2025;Palestine is a made-up place invented to steal the Jewish homeland and to rewrite history to delegitimize Israel's very right to exist.;p;
18/04/2024;A small alone Jewish country surrounded by 50 Muslim countries is fighting for its existence. How can anyone refuse to support Israel. Otherwise, one day India may also have to see such a day. https://t.co/7fidgleakn;p;
06/04/2025;@goldspacemonk Well they are not charged with a crime. That is the definition of innocent in the judicial system.;p;
22/02/2024;Why there can NEVER be a #Palestinian State near #Israel: This morning a shooting attack on Hwy 1 btwn Ma'ale Adumim &amp;p;
06/04/2025;@alexanderkatyk @JJPM49 @fres090 @IshiAmmi @cllramirm @NikitaSilver6 @IrishTimes Real Jews stand against Zionism. It is obvious;p;
06/04/2025;Islam is completely incompatible with ANY other society or belief system. It IS NOT a religion. It is a terrorist organization. It s the world s largest propaganda machine to discredit Israel. It celebrates murder and is built on sexual perversion. These are FACTS!!;p;
11/11/2023;Too many Americans currently cheering on the killing of Palestinians in Gaza are totally ignorant of the reality that the state of #Israel is a backward apartheid racist society;p;
28/05/2024;They can 'recognise' whatever fantasies they want to. There is no Palestinian state and the way things are going there never will be. They don t deserve one. https://t.co/JTtSP43uEa;p;
13/06/2024;@Partisangirl You are fucking sick in your head. Palestine doesn't exist by the way. Israel is here to stay cry harder Dominos.;p;
23/08/2024;Iran and Hamas have taken over the Palestinian issue. A Palestinian state would mean an Iranian base in Gaza and Judea &amp;p;
10/10/2023;"""Whatever we think of Benyamin Netanyahu Israel remains the only democracy of the Middle East"" declares @enthoven_r #pascalpraudet you #Europe1 https://t.co/i6foc89LTP";p;
23/10/2024;Palestine is a made up place invented to steal the Jewish homeland. Palestine was never a state. It doesn't exist.;p;
06/04/2025;How many mistakes is Israel allowed to make before people realize there are NO MISTAKES?!?!;p;
18/07/2024;@ShaykhSulaiman No. I stand with Israel. 'Palestine' doesn't exist.;p;
03/06/2024;@xahidcreator Nope it s Israel. No such thing as palestine. https://t.co/9FgJ95oY7f;p;
06/04/2025;@goldspacemonk @lifentx There's a reason your culture is imploding these days and you are one of those reasons. Whether you realize it or not yet;p;
06/09/2024;We can agree no such thing. Israel is completely in the right and the Palestinian cause is a murderous terrorist fraud driven by Islamic jihad and psychopathic Jew hatred.;p;
01/02/2024;@DrLoupis No because Israel is the only country on that land. There is no Palestine. It doesn t exist and never will. 🇮🇱️ https://t.co/dSWXxM3dmD;p;
21/06/2024;Terribly irrational move. Palestine is also a puppet of Turkey which to this day denies the Armenian Genocide and would happily oppress Armenians again. Unfortunately this is also a result of Israel's policies and the strategic alliance with Azerbaijan.;p;
12/07/2024;No matter how many times people say this it's wrong. A Palestinian state is a reward to the PA for NOT using terrorism while punishing Hamas for doing so by removing them from power. Instead Israel is punishing the PA by destroying it and making deals with Hamas.;p;
03/12/2024;Palestine does not exist . It is a political strategy to Islamise Israel. It is an extension of Arab colonialism. Yet the numpty supporters think they have a moral cause. They empower the hatred of Jews for this fabrication. Israel is the world s first decolonised country. https://t.co/GYHC461vWT;p;
06/04/2025;@TheGriftReport No it's not Israel it's Muslims.. It's not even Muslims it's really Islam that is the danger it's a fake religion disguised as a religion but an imperial lethal force of destruction like every country they have conquered;p;
06/04/2025;Israel found out these two. They did the right thing in banning them from their country. Sense prevails even though it s not in my own country! Furious row after Labour MPs denied entry to Israel https://t.co/bFrVPqpa5V;p;
21/07/2024;"@Sawsanchebli @zdf There is no state of Palestine. There is a ""guided population of the radical Islamic Hamas in the Gaza.";p;
06/04/2025;It is not. Israel has a law denying entry to people who call publically for its destruction and boycott . Sovereign countries are free to decide who they allow in.;p;
26/12/2024;@BearGrylls The term Palestine refers to the plan by the Arab-Muslim world to establish an apartheid Arab-state in the Holy land where Jews won t be allowed to exist. When you recognize Palestine as a state you actually support the ethnic cleaning of Jews;p;
03/02/2024;@hahussain 'Palestine' is from the Hebrew root פלש (Palash) which means 'invader'. Also I'm pretty sure there's no 'P' in Arabic which makes it even weirder.;p;
06/04/2025;What now @Keir_Starmer. Or will you be issuing your standard 'we're waiting on the result of the investigation being carried out by Israel'. I hope and pray you end up at the Hague as a co-conspiritor... https://t.co/jwHp409qbu;p;
20/11/2023;@DrEliDavid let me add that In Arabic there is indeed no direct equivalent to the letter P. The name Palestine in Arabic is written as فلسطين (Filastin) using the Arabic letter ف (Fa) to approximate the P sound.;p;
31/03/2024;@Muslimnogo There is no + there was never a land of Palestine. There is a geogr. Palestine area lived in by Jews +Arabs. According to the UN, this should be shared into two states, which the Arabs did not want. They formed an Israel. Result: sentence 1.;p;
16/05/2024;@Resist_05 It was called Palestine for 2 000 years as it is a Roman term. Not a state of Palestine. That has never existed. you don't even have the letter P in the Arabic language. Jews were called Palestinians before 1948. Palestine Post newspaper - Jewi;p;
07/10/2023;@Polystirene_ by supporting the Palestinian terrorists instrumentalized by corrupt extremist parties such as Hamas and Hezbollah you actually rush the pure and simple disappearance of the Palestinian nation.;p;
06/04/2025;Forget Rafah or Khan Younis or Gaza City. Those places are terrorist bases and nothing more. But why are there NO eyes on the Christians being systematically slaughtered by Islamists every day? Nobody seems to even care about the victims of Islam. I wonder why that is? https://t.co/F9wVVBxmlk;p;
06/04/2025;No Rafah anymore!;p;
06/04/2025;Egypt a country that receives $1.3 billion in aid annually from the US has shut down the Rafah-Gaza border crossing with concrete walls. With this Egypt is placing Gaza under a complete blockade. Not with our tax dollars. https://t.co/GDbAL2AJKN;p;
19/03/2025;@Michaelzioo1 Wait. So you are telling me that you don't know Israel controls what comes in and out from Rafah? It's literally on the Wikipedia page. If you don't know something this basic how are you so sure about your position? https://t.co/kuhryS8Ob9;p;
06/04/2025;Destruction of #Hamas infrastructure last night in #Rafah by Givati https://t.co/r0Gu510JSH;p;
06/04/2025;@RickyHale_ Historically incorrect. But maybe just maybe the Arabs occupation of Rafah shouldn t have started a war on Oct 7. Now they reap what they have sown.;p;
06/05/2024;THERE CAN BE NO BUSINESS AS USUAL WITH RAFAH UNDER ATTACK;p;
06/04/2025;Eyes on Rafah must have meant watch us assault and annihilate this place and it's people;p;
06/04/2025;1/ Hamas: The horrific crime committed by the fascist occupation army in targeting a group of children playing on Al-Nakhil Street in the Al-Tuffah neighborhood east of Gaza City the martyrdom of eight children and the continuous massacres in Rafah Khan Younis 2;p;
06/04/2025;Finally close to 70% https://t.co/4YSPm9sjgq;p;
06/04/2025;It s just crazy to me how you move to another state and just start acting like you was born and raised there that fake shit is incomprehensible;p;
06/04/2025;G*za is abt to be wiped off of the world's map and *ghayyur* Muslim Ummah is busy in non sense~;p;
29/03/2025;Omo I need to Fucking leave this app soon you'll be feeling sexy fly and happy until you open here and see barbarians wanking to the thought of continuing or doubling their gen0cide on your people as usual. Even if it doesn't concern us. That the government can't function.;p;
01/04/2025;Day 542 and 76 years. The livestreamed gen0cide continues for the 19th month. https://t.co/kBGox0fBwq;p;
29/03/2025;@MdBreathe How do you implement a global gen0cide ? Tell people . a flu will kill them . to inject poisons to heal . to eat poison if they refuse to inject . it's for their health and well being . conceal all the deaths .. call everything else the reason ;p;
04/04/2025;Umm did any of my anti-gen0cide moots who attended the concerts bring any donation links divestment and awareness flyers to the concert?;p;
06/04/2025;@piersmorgan Btch.... do you condemn ISR@EL...?!! https://t.co/lT8PnDlFi7;p;
06/04/2025;Hey everyone. This is Ramadan and his daughter Wafaa they are some of the countless victims caught in Isr@el s genocide. I ask that if you can please donate and help them escape the horrors taking place in Gaza https://t.co/rWlIFZH3wt;p;
06/04/2025;this is the level of israHELL lovers;p;
06/04/2025;@piersmorgan XIONISM poppet btch.... Do you CONDEMN ISR@EL...?!!;p;
16/01/2025;;p;
09/01/2024;ISRAHELL GO TO THE HELL;p;
06/04/2025;@LibertyJ64547 @MarioNawfal But I am assuring that Isr@el and all it supporters will never win biiznillah;p;
06/04/2025;MURDERED IN COLD BLOOD BY PSYCHOPATHS ISRAHELL ‼️‼️;p;
05/03/2025;️️️️️️️️️️ ️️️️️️️️️️ ️️️️️️️️️️ ️️️️️️️️️️ ️️️️️️️️️️ ️️️️️️️️️ Until every last hostage.;p;
06/04/2025;@je972980 @laielkha You ask me about hatred and corruption? I tell you it's represents by Isr@el and all Isr@elis. Yep. The impudence of a group whose minds are rooted in the worship of death and whose constitution is the practice of terrorism in all form;p;
18/12/2024;Isra - Hebrew for struggles or fights against. El - Hebrew for God. IsraEl - To struggle or fight against God;p;
01/03/2024;On October 7, only Israel had one prime minister. You're head and you guilty https://t.co/53oqox943T;p;
24/11/2023;A Knesset Member in Israel makes Lake for this. Brothers we will win! https://t.co/0yhb2sdosx;p;
07/09/2024;No 1sr@el has no right to exist and shouldn't have ever existed on top of an already existing people! Fully agree with @georgegalloway ! https://t.co/WZzlL5eZfI;p;
01/01/2024;Tel Aviv 🇮🇱 We win together ️ Alexander Maistn https://t.co/uelgugiwvr;p;
06/04/2025;Moroccans have reached their boiling point concerning Palestine and particularly Gaza !!! I wore my kufiyeh scarf on my shoulders and wen out show my support for Palestine and condemnation of IsraHell!!!Découvre la vidéo de حسن بناجح ! #TikTok https://t.co/Yet4jrpNUH;p;
01/01/2024;I call on the coalition members and their supporters have preserved restraint only together we will win! After the war there will be time for debates now this is not the time. https://t.co/y6BF3LWNSQ;p;
29/10/2023;Israel is a small island of 10 million people surrounded by hundreds of millions of Arabs. The country that gave 187 Nobel winners. One of the most educated populations in the world on the 3rd place in the world at Unicorns after the US and China a fascinating business culture. That is worth defending;p;
01/01/2024;This is not a New Year's Eve fireworks. This is an iron dome in the sky of Tel Aviv, exactly at the moment of New Year's Eve in the hope of the year that the world will be released from the Islamic Republic and its terrorist groups https://t.co/5np7edfgtm;p;
04/11/2023;Tip: If your tweet appears with the Hezbollah television channel, he probably is good for Hezbollah and evil to the country. (Tweet from September 2022) https://t.co/cddyvl3fwo;p;
11/10/2023;U1S1, the Israel that Laos in the wall imagined is actually similar to the China they dream of. 1. Israel adheres to traditional culture, opposes other races, and maintains national purity. Opposes Muslims and blacks. 2. Those who violate our Israelites will be punished even if they are far away. 3. Good economic development and high per capita GDP. But now Israel is in pro-American territory, and pinks will start to stand on the edge of terrorist organizations without any brains.;p;
18/10/2024;Israel Is a War Criminal Israel is a war criminal إسرائbec مجرمة حرب Israel est un -crimineel de guerre 以色列是战犯;p;
31/01/2024;Israel a part of religions, ethnicities, races and cultures that stand together and stand against the forces of evil and violence;p;
01/06/2024;The Foreign Minister with a Real Madrid shirt, which leads Spain's league, which he knew this week in a Palestinian state. Aspire to the courage and the exact message;p;
05/01/2024;The people of Israel are the only one who lives on the same earth speaking the same language and with the same faith that 3,000 years ago. This is a journey through the history of the people of Israel - the history of the unwavering link between the Jewish people and the land of Israel. A story https://t.co/he0iv6y0h5;p;
11/01/2024;Only a full full -fledged right -wing government can bring the largest disaster to Israel since the establishment of the state and also bring Israel to the situation that is the one that is at trial because of populist statements.;p;
06/04/2025;Where s the outrage from Western leaders like Australia s Prime Minister @AlboMP ?? 490 children slaughtered by Isr*el in just a period of 20 days. And I bet Albo does nothing about stopping Australian manufactured weapons material being sent to Isr*el. #auspol;p;
03/06/2024;I already explained it 1000 times but the public is renewed. The rounded in blue says (Alef Iut in Hebrew) Eretz Israel is to say the land of Israel or the Jewish earth. The currency was coined in English and Hebrew but the meaning is opposite to the Q seek to impose criminals. https://t.co/sxhm4uap3f;p;
20/01/2024;Make it together ... Yasri and L ... Yasri, that is, what he strives and El -Allah, ie, God ... that is, what happened to God, then what happened to the people of Israel? This hatred against the Jews was not just with Nazis. From Nazi Germany ...;p;
11/03/2024;People that Phi Phi likes Nong P: Asian hair with two eyes, two ears: Singing because Nong P: Learn to sing a lot. 526362626225252525225 #PPKRIT_ Offer https://t.co/seizh2pdc6;p;
31/03/2025;What if I told you P lestine was written in the Quran? https://t.co/ECXYAgdD2P via @YouTube;p;
09/03/2025;Pray for Syria &amp;p;
30/03/2025;I was hoping I banned all braindead noah haters back in 2023 so they'd vanish from my tl. apparently not. I still see those fucking idiots. what you do for Ukraine? do you do / share even QUARTER of the amount of information about Ukraine as you do for p*lestine?;p;
15/03/2025;He nailed it.. P@lestine will be free only when the countries he mentioned in the Middle East are free.. https://t.co/J2Z5s87Rs9;p;
28/03/2025;oh cool i woke up to this tweet gaining traction and now the Enlightened + Based Contrarians are in my notifications. stream our music if you want! free p*lestine + trans rights forever https://t.co/Fuj3W85fZr;p;
07/02/2025;An example of terrible hypocrisy: it turns out that going around chanting free P@lestine isn t such a good idea when it comes to deportation because they ve always supported Israel . But the internet remembers everything. Video @mirafritz https://t.co/1JNygiuQSy;p;
04/06/2024;◞ Ah, talk about Nong P: Do you know herself? Beautiful: PP, I'm very bright. The biceps are bright. https://t.co/8hfxjsblj0;p;
24/03/2025;3rd pro p*lestine space and getting fiesty;p;
31/03/2025;Eid Mubarak! And let s not forget while we celebrate thousands of Palestinians are being subjected to mass g3nocide at the hands of the zi0s. Free p@lestine;p;
30/05/2024;There are people who fall in the Mistine Live with Poohpavel #mistinexpoohpavel https://t.co/kigcyegnkj;p;
29/03/2025;Start w/Bandt currently in Qld. He couldn't care less about the people he takes for granted in Melb. He never says anything about crime &amp;p;
28/03/2025;Im doing emergency c0mmisions for my friend in p@lestine so she can afford school fees 100$ goal Dm me if intrested / extra examples (furry mecha ect..) Pls rt https://t.co/dB7LhYcKnO;p;
14/03/2025;She dgaf about p@lestine. she just wanted th to get dragged. May God take away all of Taehyung pain and suffering quadruple it and give it to u kirbykooo and in worse way possible. amen Can we take down this account ? Do mass login ‼️ https://t.co/Lz9rbOq91A https://t.co/WVxBaBPE8K;p;
04/12/2023;#Laz1. This name is not easy because we use #Torot to kill for almost 3 months. #Chi Saeng Forever https://t.co/xoumwgse5i;p;
03/03/2025;No Other Land a powerful documentary highlighting P@lestinians' resistance against Isr@el s demolitions of their homes has won the Oscar for Best Documentary Feature. This marks the first Oscar win in history for P@lestine. https://t.co/26wSpDtBUC #DialoguePakistan https://t.co/qKFdcgVAMm;p;
24/08/2024;Acceptance of the Mindfulness to make Qin Yu Nung 29T The beautiful beauty of the 22t new generation goddess is both 1 and 0 satisfied the expectations of the grave and Lingorm and Ormling is fragile but you one ️ I A️ Manifest https://t.co/ocgy6ernv3;p;
04/09/2024;Not just a laser that misses Lazawan Salplazawan thought of Lazawan. I miss Laz. Very much. The fourth poem. I miss you. https://t.co/qvtd9oopix;p;
29/04/2024;See this clip and be kind. Regardless of how many years have passed Phi is still the same person that Apprecial in everything that In the past, only the MBK was in the same place. P went to sit and wait. Right now, a lot of work P has almost no time. But still finding time to take a photo of the scab Really cute Y Y https://t.co/52sa9el30z;p;
21/02/2024;Mdrrrr jsuis la lisander of your TL who forgets H24 SES PA ️️ https://t.co/7PMPYQOX6E;p;
06/04/2025;@benigma2017 He wants to co-opt this energy and make sure that it does not become about stopping the G@za massacre;;
15/02/2025;The arrest of GEZA by @PoliceZimbabwe has not been successful due to sanctions imposed on Zimbabwe by United States of America and the west. #SanctionsMustFall https://t.co/Lbk4DXhqo4;;
20/08/2024;Waiting for hours to eat a container ... People are waiting for a long time to get food in Gaza https://t.co/gznm2Mzw8k;;
29/03/2025;No amount of training can allow me to see the good in fa5cism and gen0cide... Thousands of children being unalived w/out any substantial action from world leaders. None.;;
22/01/2025;Israel is home. 🇮🇱 Israel is a family.️ Israel is the heart. https://t.co/aIIT7Vg9tR;;
06/04/2025;israhell should not be a country occupying territory illegally just bc their bitch (the us) helped them in the 40s and 50s genocidal radical people . poor palestinians being killed by illegal immigrants with guns and money.;;
