conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username;;
1841155263438487929,Tue Oct 01 16:36:36 +0000 2024,299,Once again the Iranian regime is attacking Israel directly and has been doing so indirectly for over a year via its proxies. Israel has every right to defend itself. Now more than ever we stand with the people of Israel and pray for their safety. Am Yisrael Chai. https://t.co/lXqn85QIYs,1841155263438487929,https://pbs.twimg.com/media/GY0Y8npWsAg-uYP.jpg,,en,,3,17,99,https://x.com/undefined/status/1841155263438487929,16314859,;;
1842173086809882835,Fri Oct 04 12:01:04 +0000 2024,410,Now and always we stand with the people of Israel. Am Yisrael Chai! https://t.co/DYpBUdiFHo,1842173086809882835,https://pbs.twimg.com/media/GZC2qPuXMAAOPi0.jpg,,en,,1,24,56,https://x.com/undefined/status/1842173086809882835,16314859,;;
1908655947603685481,Sun Apr 06 13:55:03 +0000 2025,33,@EdwardMorelloWD @CommonsForeign I stand with Isreal,1908881138476556368,,EdwardMorelloWD,en,,0,0,0,https://x.com/undefined/status/1908881138476556368,3243488589,;;
1716635001544937871,Tue Oct 24 01:57:32 +0000 2023,1061,For everyone in the United States: Join our campaign urging Members of Congress to reject pressure from extremists and support #Israel's right to self-defense. https://t.co/Ri9rCHDYfP https://t.co/FJN7h9BBhf,1716635001544937871,https://pbs.twimg.com/media/F9K2biaWgAAwCNH.jpg,,en,,16,154,506,https://x.com/undefined/status/1716635001544937871,16314859,;;
1799811244150706295,Sun Jun 09 14:30:14 +0000 2024,1659,Tens of thousands of people gathered in Toronto Canada to send a clear message: We stand with the people of Israel. Am Yisrael Chai! 🇮🇱🇨🇦 : Avi Klein https://t.co/EMi6aIhMoo,1799811244150706295,https://pbs.twimg.com/amplify_video_thumb/1799811121718710272/img/sfXMC89RLi7w_lKz.jpg,,en,,16,113,244,https://x.com/undefined/status/1799811244150706295,16314859,;;
1841289767603798351,Wed Oct 02 01:31:04 +0000 2024,1944,I will always stand by Israel's side. Because Israel is also fighting for us for a free world without Islamism and terrorist states like Iran. Thank you #Israel 🇮🇱 #IstandwithIsrael https://t.co/cMdt1cSMqI,1841289767603798351,https://pbs.twimg.com/media/GY2SWpDWkAoSOiN.jpg,,en,,5,50,235,https://x.com/undefined/status/1841289767603798351,52354508,;;
1908181848561185074,Fri Apr 04 17:02:24 +0000 2025,0,@NoaMagid I stand with Isreal https://t.co/MZYdzAaCGF,1908203513420583383,https://pbs.twimg.com/media/GntM-TKW0AAeaVR.jpg,NoaMagid,en,,0,0,0,https://x.com/undefined/status/1908203513420583383,1340700732710916096,;;
1908523806492160040,Sun Apr 06 19:19:30 +0000 2025,1,@JesvinGeo I stand with Isreal https://t.co/uFwabgFtq6,1908962790494117970,https://pbs.twimg.com/media/Gn3_iMXXkAAwjUa.jpg,JesvinGeo,en,,0,0,0,https://x.com/undefined/status/1908962790494117970,1340700732710916096,;;
1904581096873804178,Tue Mar 25 17:08:13 +0000 2025,0,https://t.co/Kp3l4DrZz0 I stand with Isreal,1904581096873804178,,,en,,0,0,0,https://x.com/undefined/status/1904581096873804178,1548094787776958464,;;
1843890866123091983,Wed Oct 09 05:46:54 +0000 2024,323,The naked truth; the world must unite to support Israel in fighting against the barbarism created by Iran. All civilized countries should stand firmly by Israel. https://t.co/HKR2j6dCEe,1843890866123091983,https://pbs.twimg.com/amplify_video_thumb/1843890659742093312/img/mtID-ttFrcU5jTUF.jpg,,en,,11,31,279,https://x.com/undefined/status/1843890866123091983,845175186,;
1905397381774147949,Thu Mar 27 23:11:51 +0000 2025,0,Hey Bernie if you re grandson had his head cut off would you feel the same fuck hamas and you I stand with Isreal,1905397381774147949,,,en,,0,0,0,https://x.com/undefined/status/1905397381774147949,1835413661818458112,;;
1842293625788444757,Fri Oct 04 20:00:03 +0000 2024,358,Stand with Israel's Fight for Survival ️ https://t.co/KU3NPqqImi https://t.co/MiX6rtkXiy,1842293625788444757,https://pbs.twimg.com/media/GZEkSJ9XgAAJpIL.jpg,,en,,4,21,75,https://x.com/undefined/status/1842293625788444757,168541923,;;
1904700779576885679,Wed Mar 26 01:03:48 +0000 2025,1,I stand with Isreal. I'm American 🇺🇸🇮🇱,1904700779576885679,,,en,,0,0,0,https://x.com/undefined/status/1904700779576885679,1595410629451448323,;;
1838239400162996459,Mon Sep 23 15:30:00 +0000 2024,916,The world must stand with Israel in this brutal war against radical Islam and the terrorist organizations surrounding it. Western civilization must understand that if Israel falls they will be next. You either stand with Israel or with terrorism and savagery. No in between.,1838239400162996459,,,en,,11,80,231,https://x.com/undefined/status/1838239400162996459,1117210361592205312,;;
1719055682010488972,Mon Oct 30 18:16:27 +0000 2023,3525,There are a lot of reasons why I support the existence of Israel After seeing this wave of antisemitism show it s ugly evil face I am even more convinced that Jews need a country where they are guaranteed safety Israel cannot listen to the terrorist sympathizers in the UN.,1719055682010488972,,,en,,29,266,616,https://x.com/undefined/status/1719055682010488972,1522395825468588036,;;
1841163878106841274,Tue Oct 01 17:10:50 +0000 2024,1633,The United States stands with Israel - and we ll stand with our ally as it defends itself against continued attacks from Iran and Iranian proxies.,1841163878106841274,,,en,,18,382,147,https://x.com/undefined/status/1841163878106841274,1080222360643485698,;;
1849951789128294793,Fri Oct 25 23:10:51 +0000 2024,465,America must stand with Israel as it takes action to defend its citizens from the Iranian regime. 🇺🇸🇮🇱,1849951789128294793,,,en,,10,166,45,https://x.com/undefined/status/1849951789128294793,15987296,;;
1840860759921733770,Mon Sep 30 21:06:21 +0000 2024,345,If you stand for what is right what is just and what is moral then you will stand with the State of Israel. https://t.co/dylFFernSB,1840860759921733770,https://pbs.twimg.com/media/GYwM0TGWcAAGzgo.jpg,,en,,1,30,54,https://x.com/undefined/status/1840860759921733770,351120282,;;
1901742412046954677,Mon Mar 17 21:28:56 +0000 2025,17,@sfmcguire79 And those students think they are good educated people. Horrible. They have failed at the lessons of life of morality and of compassion. What failures they are. Disgusting. I stand with Isreal and they long struggle against anti semiticsm.,1901747605354484118,,sfmcguire79,en,,0,0,1,https://x.com/undefined/status/1901747605354484118,1674576975925575680,;;
1906360779009622086,Sun Mar 30 19:43:43 +0000 2025,2,@EliAfriatISR I stand with Isreal and Bibi,1906432167875379671,,EliAfriatISR,en,,0,0,1,https://x.com/undefined/status/1906432167875379671,1340700732710916096,;;
1904189335169024411,Mon Mar 24 23:45:17 +0000 2025,4,@IvankaNews_ I stand with Israel. I do stand with Isreal.,1904318635520200941,,IvankaNews_,en,,0,0,0,https://x.com/undefined/status/1904318635520200941,24379968,;;
1907380365171302820,Wed Apr 02 10:31:31 +0000 2025,0,Before you carry isreal flag dey chant 'u stand with isreal ' process this infor. Expecially ndigbo ebem that always carry isreali flags during protests. Becos na them dey hold Biafra down. Yes na so called Jews dey hold Biafra down!,1907380365171302820,,,en,,0,0,0,https://x.com/undefined/status/1907380365171302820,1631121881607675905,;;
1838162260998427049,Mon Sep 23 10:23:29 +0000 2024,335,America must stand with Israel as it acts to protect its families from Iranian-backed terrorism and destroy Hezbollah s capabilities.,1838162260998427049,,,en,,2,77,44,https://x.com/undefined/status/1838162260998427049,15987296,;;
1797365250557136950,Sun Jun 02 20:30:43 +0000 2024,303,It's a no-brainer that anyone with common sense would support Israel. They're up against some real evil forces whose only goal is to wipe out the Jewish people. Stand with Israel or stand aside.,1797365250557136950,,,en,,3,85,42,https://x.com/undefined/status/1797365250557136950,1117210361592205312,;;
1852636770489528818,Sat Nov 02 09:00:01 +0000 2024,6311,If you're backing Israel drop a comment saying I stand with Israel. Let's come together and show our strength.🇮🇱 https://t.co/52qIZtT2MS,1852636770489528818,https://pbs.twimg.com/media/GbWHWKHW8AA5M_J.jpg,,en,,86,2792,983,https://x.com/undefined/status/1852636770489528818,1632538868359606277,;;
1900929672289890622,Sat Mar 15 15:18:46 +0000 2025,0,I have followed you in awe and amazement with your ongoing view of what is going on since Oct 7th. I stand with Isreal.,1900929672289890622,,,en,,0,0,0,https://x.com/undefined/status/1900929672289890622,1001867037801680896,;;
1905598390903439508,Fri Mar 28 15:19:00 +0000 2025,11,@IDF The good people of Nigeria 🇳🇬 stand with Isreal in it fights against terror. Long live IDF God bless Israel 🇮🇱🇮🇱🇮🇱,1905640773757919524,,IDF,en,,0,1,1,https://x.com/undefined/status/1905640773757919524,1849838460,;;
1903817490599154016,Sun Mar 23 16:32:29 +0000 2025,12,@IDF More to go. The good people of Nigeria 🇳🇬 stand with Isreal in it fight against terrorists. God bless Israel 🇮🇱🇮🇱🇮🇱,1903847329775431896,,IDF,en,,0,3,0,https://x.com/undefined/status/1903847329775431896,1849838460,;;
1902785936120836176,Thu Mar 20 18:25:05 +0000 2025,18,@netanyahu #KingRezaPahlavi Iranian people stand with Isreal people Our representative ONLY @PahlaviReza https://t.co/t8nxmFQoFW,1902788500941873458,https://pbs.twimg.com/media/GmgQDJpbgAAlPfz.jpg,netanyahu,en,,0,0,1,https://x.com/undefined/status/1902788500941873458,1849833697291218945,;;
1906436683496935817,Sun Mar 30 20:01:39 +0000 2025,0, he was just a baby I stand with Isreal. They started it October 7th!,1906436683496935817,,,en,,0,0,0,https://x.com/undefined/status/1906436683496935817,1599942286523219968,;;
1902917999952093539,Fri Mar 21 05:46:58 +0000 2025,3,@IvankaNews_ I stand with Isreal. I stand for America and the American people. But corrupt politicians gotta go.,1902960101482185049,,IvankaNews_,en,,0,0,0,https://x.com/undefined/status/1902960101482185049,1871562616767983617,;;
1849957409424539732,Fri Oct 25 23:37:57 +0000 2024,2107,@sentdefender The whole world stands with Israel and the IDF. End the Islamic regime of Iran.,1849958610584944742,,sentdefender,en,,3,127,173,https://x.com/undefined/status/1849958610584944742,1117210361592205312,;;
1905909332127973777,Sat Mar 29 09:06:09 +0000 2025,1,I agree. Israel's war is with Hamas NOT the Palestinian people. Can never understand why the UK won't stand with Palestine. The state of Isreal didn't exist until 1948 when Britain thought it was a good idea to resettle them in Palestine.,1905909332127973777,,,en,,0,0,0,https://x.com/undefined/status/1905909332127973777,18659128,;;
1903515686967685590,Sat Mar 22 18:57:18 +0000 2025,1,@EliAfriatISR I stand with Isreal.,1903521383168016702,,EliAfriatISR,en,,0,0,0,https://x.com/undefined/status/1903521383168016702,1867419179957039104,;;
1907242378064441800,Wed Apr 02 01:23:12 +0000 2025,0,We the people stand with Isreal. Our Allies.,1907242378064441800,,,en,,0,0,0,https://x.com/undefined/status/1907242378064441800,1797484317649846272,;;
1837540246273380597,Sat Sep 21 17:11:49 +0000 2024,453,America must stand with Israel as it takes action against Iranian-backed terrorists.,1837540246273380597,,,en,,185,1156,47,https://x.com/undefined/status/1837540246273380597,15987296,;;
1905928338239005170,Sat Mar 29 10:21:40 +0000 2025,1,Fact Just because you don't stand with Isreal or Forever wars don't make you antisemitic !!! It's time we end this notion that people are jew hating antisemitic because they refute Isreal. God bless America,1905928338239005170,,,en,,0,0,0,https://x.com/undefined/status/1905928338239005170,1737570799488241665,;;
1902212247629246909,Wed Mar 19 04:15:15 +0000 2025,0,And yet you arseholes stand with the murderous isreal ,1902212247629246909,,,en,,0,0,0,https://x.com/undefined/status/1902212247629246909,1301570397947785218,;;
1865324209594937828,Sat Dec 07 09:15:22 +0000 2024,1476,The UK must stand with Israel. Her enemies are ours. In a region of autocracy she shines as a rare democracy. We cannot abandon her. https://t.co/3ZngtSTj9L,1865324209594937828,https://pbs.twimg.com/ext_tw_video_thumb/1841547698991759360/pu/img/G43rLXJGnEUQc49f.jpg,,en,,6,136,130,https://x.com/undefined/status/1865324209594937828,329409320,;;
1907035045165928577,Tue Apr 01 11:47:24 +0000 2025,5,@VividProwess You can't deal with terrorism they need wiping out. I stand with isreal https://t.co/jsBIST4wSQ,1907037075242660071,https://pbs.twimg.com/tweet_video_thumb/GncoG_lWkAA0atD.jpg,VividProwess,en,,0,0,0,https://x.com/undefined/status/1907037075242660071,1732710704950427648,;;
1712547690024939640,Thu Oct 12 19:16:01 +0000 2023,218,The I Stand with Israel I support: 1. Israel has a right to exist; 2. To defend itself; 3. To wipe out Hamas given its genocidal intent/actions. I don t support: 4. Any of the above combined with suspending the laws of war nature or God. Same standard for my own country.,1712547690024939640,,,en,,1,25,28,https://x.com/undefined/status/1712547690024939640,332663881,
1899905572545454172,Thu Mar 13 19:13:33 +0000 2025,0,@VividProwess I stand with ISREAL and will always stand with ISREAL forever and ever,1900263982931337349,,VividProwess,en,,0,0,0,https://x.com/undefined/status/1900263982931337349,1730447115036336128,;;
1904306488513839499,Mon Mar 24 22:57:01 +0000 2025,1,I stand with Isreal,1904306488513839499,,,en,,0,0,0,https://x.com/undefined/status/1904306488513839499,1781328451993010176,;;
1904567289308946834,Tue Mar 25 16:46:48 +0000 2025,145,@ewnreporter Great choice if he supports Isreal most white people in South Africa stand with him!,1904575707717529849,,ewnreporter,en,,1,24,5,https://x.com/undefined/status/1904575707717529849,1465315095064592392,;;
1908478660253823167,Sat Apr 05 11:15:45 +0000 2025,0,Western democracies including Canada not only stand with isreal in its bombing and starvation campaigners in Palestine but are beating up kidnapping and deporting anyone who protests and calls it out to raise awareness as these crimes are not even in got corporate owned main,1908478660253823167,,,en,,0,0,0,https://x.com/undefined/status/1908478660253823167,539569411,;;
1907192014208151715,Tue Apr 01 22:03:04 +0000 2025,0,Biafra stand with you Isreal and United States of Biafra. AIRBORNE https://t.co/KwYGCN3b41,1907192014208151715,,,en,,0,0,0,https://x.com/undefined/status/1907192014208151715,1632964858898464769,;;
1908381664813662410,Sat Apr 05 04:50:19 +0000 2025,1,I can't stand Starmer he'll side with Isreal every day of the week... kids are being slaughtered yet he pretends to be for Muslims here. I'll accept I don't want anyone who isn't ancestrally Brirish here but I'm heartbroken at what our leaders promote overseas.,1908381664813662410,,,en,,0,0,0,https://x.com/undefined/status/1908381664813662410,1589591757154656264,;;
1786220037797302445,Fri May 03 02:23:38 +0000 2024,510,if you think we stand in solidarity with colonialism (you re using the israeli flag ffs) you are dead wrong. israel is continuously helping to keep us shut out of Holocaust funding lol and romani in Israel are some of the most marginalised. we stand with palestine,1786220037797302445,,,en,,0,7,167,https://x.com/undefined/status/1786220037797302445,1181687134610178048,;;
1903827542642942071,Sun Mar 23 15:13:52 +0000 2025,0,We not hate Palestine people but THEY SUPPORT HAMAS that also wrong ok .. Indian againts Terrieost not Againts any musalim .. Check fact after ttweet .. second thing when KARGIL war happen so Isreal is first county who stand with India ok .. this also reason,1903827542642942071,,,en,,0,0,0,https://x.com/undefined/status/1903827542642942071,356766042,;;
1906802107375595757,Tue Apr 01 02:00:37 +0000 2025,11,@RepRashida I stand with Isreal not the terrorists. Resign terrorist sympathizer!,1906889406570434950,,RepRashida,en,,0,0,0,https://x.com/undefined/status/1906889406570434950,1520044687217856512,;;
1816988341109153857,Sat Jul 27 00:05:53 +0000 2024,1318,Israel stands with the United States of America. Palestine stands with the terrorist state of Iran.,1816988341109153857,,,en,,2,51,234,https://x.com/undefined/status/1816988341109153857,722528529716383744,;;
1899541086072356970,Tue Mar 11 19:21:01 +0000 2025,0,Trump is trying to take Massie out stand with Massie say no to Isreal,1899541086072356970,,,en,,0,0,0,https://x.com/undefined/status/1899541086072356970,1761586969694670848,;;
1796111147675890102,Thu May 30 09:31:04 +0000 2024,278,@IDF Israel is literally fighting for it's survival attacked by any front possible. Israel has the duty and the right to defend itself from its enemies. I stand with Israel.,1796112078068969733,,IDF,en,,2,29,31,https://x.com/undefined/status/1796112078068969733,1117210361592205312,;;
1903635110534041985,Sun Mar 23 02:29:12 +0000 2025,0,Thank you and the Team That brought them home,1903635110534041985,,,en,,0,1,0,https://x.com/undefined/status/1903635110534041985,1596515190178304002,;;
